Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor,CurBarBuyVol,CurBarSellVol,CurBarTotalVol,CurBarDelta,CurBarMaxSeen,CurBarMinSeen,CurBarRange,CurBarBodyPct,CurBarOpen,CurBarHigh,CurBarLow,CurBarClose,PrevBarBuyVol,PrevBarSellVol,PrevBarTotalVol,PrevBarDelta,PrevBarMaxSeen,PrevBarMinSeen,PrevBarRange,PrevBarBodyPct,PrevBar30sAggDelta,PrevBar30sTradeCount,PrevBarAbsorbRatio,IntraAbsorbRatio,CumDelta5Bars,CumDelta10Bars,HTFEmaValue,HTFEmaSlope,HTFEmaDir,H2_HourlyVolBaseline,H2_PrevBarVolMultiple,ATRValue
20260902 220746 773,4435.70,1,4435.60,4436.00,0.40,4435.60,1,4435.50,4,4435.40,3,4435.30,11,4435.20,7,4435.10,9,4435.00,11,4434.90,8,4434.80,13,4434.70,6,4436.00,3,4436.10,3,4436.20,5,4436.30,3,4436.40,4,4436.50,6,4436.60,3,4436.70,2,4436.80,10,4436.90,6,Sell,14,12,26,2.00,9.00,1.00,0.60,66.7,4436.10,4436.30,4435.70,4435.70,86,36,122,50.00,50.00,-5.00,2.00,50.0,0,0,0.0000,3.5000,42.00,127.00,4425.92,1.0665,UP,83.80,1.4558,1.3846
20260902 220746 773,4435.60,1,4435.60,4436.00,0.40,4435.60,1,4435.50,4,4435.40,3,4435.30,11,4435.20,7,4435.10,9,4435.00,11,4434.90,8,4434.80,13,4434.70,6,4436.00,3,4436.10,3,4436.20,5,4436.30,3,4436.40,4,4436.50,6,4436.60,3,4436.70,2,4436.80,10,4436.90,6,Sell,14,13,27,1.00,9.00,1.00,0.70,71.4,4436.10,4436.30,4435.60,4435.60,86,36,122,50.00,50.00,-5.00,2.00,50.0,0,0,0.0000,8.0000,41.00,126.00,4425.91,1.0633,UP,83.80,1.4558,1.3918
20260902 220746 773,4435.60,1,4435.60,4436.00,0.40,4435.60,1,4435.50,4,4435.40,3,4435.30,11,4435.20,7,4435.10,9,4435.00,11,4434.90,8,4434.80,13,4434.70,6,4436.00,3,4436.10,3,4436.20,5,4436.30,3,4436.40,4,4436.50,6,4436.60,3,4436.70,2,4436.80,10,4436.90,6,Sell,14,14,28,0.00,9.00,0.00,0.70,71.4,4436.10,4436.30,4435.60,4435.60,86,36,122,50.00,50.00,-5.00,2.00,50.0,0,0,0.0000,9.0000,40.00,125.00,4425.91,1.0633,UP,83.80,1.4558,1.3918
20260902 220746 773,4435.60,1,4435.60,4436.00,0.40,4435.60,1,4435.50,4,4435.40,3,4435.30,11,4435.20,7,4435.10,9,4435.00,11,4434.90,8,4434.80,13,4434.70,6,4436.00,3,4436.10,3,4436.20,5,4436.30,3,4436.40,4,4436.50,6,4436.60,3,4436.70,2,4436.80,10,4436.90,6,Sell,14,15,29,-1.00,9.00,-1.00,0.70,71.4,4436.10,4436.30,4435.60,4435.60,86,36,122,50.00,50.00,-5.00,2.00,50.0,0,0,0.0000,0.0000,39.00,124.00,4425.91,1.0633,UP,83.80,1.4558,1.3918
20260902 220808 747,4435.60,1,4435.30,4435.60,0.30,4435.30,2,4435.20,2,4435.10,3,4435.00,5,4434.90,2,4434.80,13,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.60,2,4435.70,6,4435.80,6,4435.90,2,4436.00,2,4436.10,2,4436.20,4,4436.30,4,4436.40,5,4436.50,11,Sell,0,1,1,-1.00,-1.00,-1.00,0.00,0.0,4435.60,4435.60,4435.60,4435.60,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,62.00,126.00,4425.91,1.0633,UP,83.30,0.3481,1.2924
20260902 220808 747,4435.50,1,4435.30,4435.60,0.30,4435.30,2,4435.20,2,4435.10,3,4435.00,5,4434.90,2,4434.80,13,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.60,2,4435.70,6,4435.80,6,4435.90,2,4436.00,2,4436.10,2,4436.20,4,4436.30,4,4436.40,5,4436.50,11,Sell,0,2,2,-2.00,-1.00,-2.00,0.10,100.0,4435.60,4435.60,4435.50,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,61.00,125.00,4425.90,1.0602,UP,83.30,0.3481,1.2995
20260902 220812 442,4435.40,1,4435.30,4435.50,0.20,4435.30,1,4435.20,2,4435.10,3,4435.00,5,4434.90,2,4434.80,8,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.50,2,4435.60,1,4435.70,6,4435.80,6,4435.90,3,4436.00,4,4436.10,2,4436.20,4,4436.30,4,4436.40,10,Sell,0,3,3,-3.00,-1.00,-3.00,0.20,100.0,4435.60,4435.60,4435.40,4435.40,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,60.00,124.00,4425.89,1.0570,UP,83.30,0.3481,1.3067
20260902 220817 062,4435.50,1,4435.30,4435.50,0.20,4435.30,2,4435.20,1,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.50,3,4435.60,1,4435.70,6,4435.80,6,4435.90,2,4436.00,4,4436.10,2,4436.20,4,4436.30,4,4436.40,10,Buy,1,3,4,-2.00,-1.00,-3.00,0.20,50.0,4435.60,4435.60,4435.40,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.5000,61.00,125.00,4425.90,1.0602,UP,83.30,0.3481,1.3067
20260902 220817 062,4435.50,1,4435.30,4435.50,0.20,4435.30,2,4435.20,1,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.50,3,4435.60,1,4435.70,6,4435.80,6,4435.90,2,4436.00,4,4436.10,2,4436.20,4,4436.30,4,4436.40,10,Buy,2,3,5,-1.00,-1.00,-3.00,0.20,50.0,4435.60,4435.60,4435.40,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,2.0000,62.00,126.00,4425.90,1.0602,UP,83.30,0.3481,1.3067
20260902 220830 584,4435.30,1,4435.30,4435.40,0.10,4435.30,1,4435.20,1,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.40,2,4435.50,4,4435.60,1,4435.70,5,4435.80,4,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,9,Sell,2,4,6,-2.00,-1.00,-3.00,0.30,100.0,4435.60,4435.60,4435.30,4435.30,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.5000,61.00,125.00,4425.88,1.0538,UP,83.30,0.3481,1.3138
20260902 220830 585,4435.30,1,4435.30,4435.40,0.10,4435.30,1,4435.20,1,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,6,4434.60,10,4434.50,8,4434.40,8,4435.40,2,4435.50,4,4435.60,1,4435.70,5,4435.80,4,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,9,Sell,2,5,7,-3.00,-1.00,-3.00,0.30,100.0,4435.60,4435.60,4435.30,4435.30,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,60.00,124.00,4425.88,1.0538,UP,83.30,0.3481,1.3138
20260902 220834 800,4435.30,2,4435.20,4435.40,0.20,4435.20,2,4435.10,1,4435.00,4,4434.90,2,4434.80,8,4434.70,7,4434.60,10,4434.50,8,4434.40,8,4434.30,9,4435.40,2,4435.50,5,4435.60,3,4435.70,5,4435.80,3,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Sell,2,7,9,-5.00,-1.00,-5.00,0.30,100.0,4435.60,4435.60,4435.30,4435.30,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,58.00,122.00,4425.88,1.0538,UP,83.30,0.3481,1.3138
20260902 220835 166,4435.20,1,4435.20,4435.40,0.20,4435.20,1,4435.10,1,4435.00,4,4434.90,2,4434.80,8,4434.70,7,4434.60,10,4434.50,8,4434.40,8,4434.30,9,4435.40,2,4435.50,5,4435.60,3,4435.70,5,4435.80,3,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Sell,2,8,10,-6.00,-1.00,-6.00,0.40,100.0,4435.60,4435.60,4435.20,4435.20,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,57.00,121.00,4425.87,1.0506,UP,83.30,0.3481,1.3209
20260902 220835 724,4435.40,1,4435.20,4435.50,0.30,4435.20,1,4435.10,1,4435.00,4,4434.90,2,4434.80,8,4434.70,7,4434.60,10,4434.50,8,4434.40,8,4434.30,9,4435.50,4,4435.60,3,4435.70,5,4435.80,3,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,8,4436.40,9,Buy,3,8,11,-5.00,-1.00,-6.00,0.40,50.0,4435.60,4435.60,4435.20,4435.40,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.2000,58.00,122.00,4425.89,1.0570,UP,83.30,0.3481,1.3209
20260902 220835 724,4435.40,1,4435.20,4435.50,0.30,4435.20,1,4435.10,1,4435.00,4,4434.90,2,4434.80,8,4434.70,7,4434.60,10,4434.50,8,4434.40,8,4434.30,9,4435.50,4,4435.60,3,4435.70,5,4435.80,3,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,8,4436.40,9,Buy,4,8,12,-4.00,-1.00,-6.00,0.40,50.0,4435.60,4435.60,4435.20,4435.40,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.5000,59.00,123.00,4425.89,1.0570,UP,83.30,0.3481,1.3209
20260902 220835 724,4435.50,1,4435.20,4435.50,0.30,4435.20,1,4435.10,1,4435.00,4,4434.90,2,4434.80,8,4434.70,7,4434.60,10,4434.50,8,4434.40,8,4434.30,9,4435.50,4,4435.60,3,4435.70,5,4435.80,3,4435.90,2,4436.00,4,4436.10,2,4436.20,8,4436.30,8,4436.40,9,Buy,5,8,13,-3.00,-1.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,1.0000,60.00,124.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220848 840,4435.50,1,4435.50,4435.70,0.20,4435.50,1,4435.40,3,4435.30,5,4435.20,4,4435.10,3,4435.00,5,4434.90,3,4434.80,9,4434.70,7,4434.60,10,4435.70,2,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,3,4436.40,9,4436.50,10,4436.60,8,Buy,6,8,14,-2.00,-1.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,2.0000,61.00,125.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220848 840,4435.50,1,4435.50,4435.70,0.20,4435.50,1,4435.40,3,4435.30,5,4435.20,4,4435.10,3,4435.00,5,4434.90,3,4434.80,9,4434.70,7,4434.60,10,4435.70,2,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,3,4436.40,9,4436.50,10,4436.60,8,Buy,7,8,15,-1.00,-1.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,5.0000,62.00,126.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220848 840,4435.50,1,4435.50,4435.70,0.20,4435.50,1,4435.40,3,4435.30,5,4435.20,4,4435.10,3,4435.00,5,4434.90,3,4434.80,9,4434.70,7,4434.60,10,4435.70,2,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,3,4436.40,9,4436.50,10,4436.60,8,Buy,8,8,16,0.00,0.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,0.0000,63.00,127.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220852 129,4435.50,1,4435.50,4435.70,0.20,4435.40,4,4435.30,3,4435.20,4,4435.10,3,4435.00,5,4434.90,3,4434.80,9,4434.70,7,4434.60,10,4434.50,8,4435.70,4,4435.80,4,4435.90,3,4436.00,4,4436.10,2,4436.20,3,4436.30,8,4436.40,9,4436.50,10,4436.60,8,Sell,8,9,17,-1.00,0.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,5.0000,62.00,126.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220857 588,4435.50,1,4435.30,4435.50,0.20,4435.30,1,4435.20,3,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,7,4434.60,10,4434.50,8,4434.40,9,4435.50,1,4435.60,5,4435.70,5,4435.80,2,4435.90,3,4436.00,5,4436.10,2,4436.20,3,4436.30,8,4436.40,9,Sell,8,10,18,-2.00,0.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,2.0000,61.00,125.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220858 140,4435.50,1,4435.30,4435.60,0.30,4435.30,5,4435.20,3,4435.10,3,4435.00,5,4434.90,2,4434.80,9,4434.70,7,4434.60,10,4434.50,8,4434.40,9,4435.60,2,4435.70,5,4435.80,2,4435.90,3,4436.00,5,4436.10,2,4436.20,3,4436.30,3,4436.40,9,4436.50,10,Buy,9,10,19,-1.00,0.00,-6.00,0.40,25.0,4435.60,4435.60,4435.20,4435.50,14,15,29,-1.00,9.00,-1.00,0.70,71.4,-24,24,0.0000,5.0000,62.00,126.00,4425.90,1.0602,UP,83.30,0.3481,1.3209
20260902 220910 256,4435.60,1,4435.40,4435.60,0.20,4435.50,1,4435.40,4,4435.30,4,4435.20,4,4435.10,3,4435.00,6,4434.90,3,4434.80,14,4434.70,7,4434.60,10,4435.70,3,4435.80,4,4435.90,2,4436.00,2,4436.10,2,4436.20,3,4436.30,3,4436.40,4,4436.50,10,4436.60,8,Buy,1,0,1,1.00,1.00,1.00,0.00,0.0,4435.60,4435.60,4435.60,4435.60,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.0000,47.00,105.00,4425.91,1.0633,UP,82.05,0.2316,1.2337
20260902 220910 256,4435.60,1,4435.40,4435.60,0.20,4435.50,1,4435.40,4,4435.30,4,4435.20,4,4435.10,3,4435.00,6,4434.90,3,4434.80,14,4434.70,7,4434.60,10,4435.70,3,4435.80,4,4435.90,2,4436.00,2,4436.10,2,4436.20,3,4436.30,3,4436.40,4,4436.50,10,4436.60,8,Buy,2,0,2,2.00,2.00,1.00,0.00,0.0,4435.60,4435.60,4435.60,4435.60,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.0000,48.00,106.00,4425.91,1.0633,UP,82.05,0.2316,1.2337
20260902 220912 362,4435.50,1,4435.30,4435.60,0.30,4435.30,2,4435.20,4,4435.10,4,4435.00,5,4434.90,2,4434.80,13,4434.70,7,4434.60,10,4434.50,8,4434.40,9,4435.60,2,4435.70,6,4435.80,4,4435.90,2,4436.00,2,4436.10,2,4436.20,3,4436.30,3,4436.40,9,4436.50,10,Sell,2,1,3,1.00,2.00,1.00,0.10,100.0,4435.60,4435.60,4435.50,4435.50,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,1.0000,47.00,105.00,4425.90,1.0602,UP,82.05,0.2316,1.2337
20260902 220915 992,4435.60,1,4435.40,4435.70,0.30,4435.40,3,4435.30,3,4435.20,4,4435.10,4,4435.00,6,4434.90,3,4434.80,13,4434.70,7,4434.60,11,4434.50,8,4435.70,4,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,8,4436.40,9,4436.50,10,4436.60,8,Buy,3,1,4,2.00,2.00,1.00,0.10,0.0,4435.60,4435.60,4435.50,4435.60,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.0000,48.00,106.00,4425.91,1.0633,UP,82.05,0.2316,1.2337
20260902 220915 992,4435.60,1,4435.40,4435.70,0.30,4435.40,3,4435.30,3,4435.20,4,4435.10,4,4435.00,6,4434.90,3,4434.80,13,4434.70,7,4434.60,11,4434.50,8,4435.70,4,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,8,4436.40,9,4436.50,10,4436.60,8,Buy,4,1,5,3.00,3.00,1.00,0.10,0.0,4435.60,4435.60,4435.50,4435.60,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.0000,49.00,107.00,4425.91,1.0633,UP,82.05,0.2316,1.2337
20260902 220923 575,4435.60,1,4435.40,4435.60,0.20,4435.40,2,4435.30,3,4435.20,4,4435.10,4,4435.00,6,4434.90,2,4434.80,13,4434.70,7,4434.60,11,4434.50,8,4435.60,1,4435.70,3,4435.80,4,4435.90,3,4436.00,3,4436.10,2,4436.20,3,4436.30,8,4436.40,9,4436.50,10,Buy,5,1,6,4.00,4.00,1.00,0.10,0.0,4435.60,4435.60,4435.50,4435.60,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.0000,50.00,108.00,4425.91,1.0633,UP,82.05,0.2316,1.2337
20260902 220926 999,4435.40,1,4435.10,4435.40,0.30,4435.10,4,4435.00,5,4434.90,2,4434.80,7,4434.70,6,4434.60,11,4434.50,8,4434.40,9,4434.30,9,4434.20,9,4435.40,2,4435.50,3,4435.60,5,4435.70,4,4435.80,3,4435.90,3,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Sell,5,2,7,3.00,4.00,1.00,0.20,100.0,4435.60,4435.60,4435.40,4435.40,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.3333,49.00,107.00,4425.89,1.0570,UP,82.05,0.2316,1.2409
20260902 220926 999,4435.40,1,4435.10,4435.40,0.30,4435.10,4,4435.00,5,4434.90,2,4434.80,7,4434.70,6,4434.60,11,4434.50,8,4434.40,9,4434.30,9,4434.20,9,4435.40,2,4435.50,3,4435.60,5,4435.70,4,4435.80,3,4435.90,3,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Sell,5,3,8,2.00,4.00,1.00,0.20,100.0,4435.60,4435.60,4435.40,4435.40,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,1.0000,48.00,106.00,4425.89,1.0570,UP,82.05,0.2316,1.2409
20260902 220927 000,4435.40,1,4435.10,4435.40,0.30,4435.10,4,4435.00,5,4434.90,2,4434.80,7,4434.70,6,4434.60,11,4434.50,8,4434.40,9,4434.30,9,4434.20,9,4435.40,2,4435.50,3,4435.60,5,4435.70,4,4435.80,3,4435.90,3,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Buy,6,3,9,3.00,4.00,1.00,0.20,100.0,4435.60,4435.60,4435.40,4435.40,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,0.3333,49.00,107.00,4425.89,1.0570,UP,82.05,0.2316,1.2409
20260902 220927 003,4435.40,1,4435.10,4435.40,0.30,4435.10,4,4435.00,5,4434.90,2,4434.80,7,4434.70,6,4434.60,11,4434.50,8,4434.40,9,4434.30,9,4434.20,9,4435.40,2,4435.50,3,4435.60,5,4435.70,4,4435.80,3,4435.90,3,4436.00,4,4436.10,2,4436.20,8,4436.30,8,Sell,6,4,10,2.00,4.00,1.00,0.20,100.0,4435.60,4435.60,4435.40,4435.40,9,10,19,-1.00,0.00,-6.00,0.40,25.0,6,18,5.0000,1.0000,48.00,106.00,4425.89,1.0570,UP,82.05,0.2316,1.2409
