Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor,CurBarBuyVol,CurBarSellVol,CurBarTotalVol,CurBarDelta,CurBarMaxSeen,CurBarMinSeen,CurBarRange,CurBarBodyPct,CurBarOpen,CurBarHigh,CurBarLow,CurBarClose,PrevBarBuyVol,PrevBarSellVol,PrevBarTotalVol,PrevBarDelta,PrevBarMaxSeen,PrevBarMinSeen,PrevBarRange,PrevBarBodyPct,PrevBar30sAggDelta,PrevBar30sTradeCount,PrevBarAbsorbRatio,IntraAbsorbRatio,CumDelta5Bars,CumDelta10Bars,HTFEmaValue,HTFEmaSlope,HTFEmaDir,H2_HourlyVolBaseline,H2_PrevBarVolMultiple,ATRValue
20260917 071300 842,4358.30,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 842,4358.40,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 842,4358.50,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 842,4358.60,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 842,4358.60,6,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 848,4358.70,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 849,4358.70,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 849,4358.80,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 851,4358.60,1,4358.90,4359.10,0.20,4358.90,4,4358.80,5,4358.70,4,4358.60,7,4358.50,7,4358.40,16,4358.30,16,4358.20,10,4358.10,16,4358.00,18,4359.10,1,4359.20,5,4359.30,5,4359.40,6,4359.50,5,4359.60,13,4359.70,9,4359.80,11,4359.90,9,4360.00,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 868,4358.90,1,4359.10,4359.20,0.10,4359.10,1,4359.00,5,4358.90,6,4358.80,6,4358.70,5,4358.60,8,4358.50,17,4358.40,17,4358.30,16,4358.20,10,4359.20,1,4359.30,4,4359.40,5,4359.50,5,4359.60,6,4359.70,10,4359.80,13,4359.90,9,4360.00,12,4360.10,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 880,4359.00,1,4359.10,4359.20,0.10,4359.10,1,4359.00,5,4358.90,6,4358.80,6,4358.70,5,4358.60,8,4358.50,17,4358.40,17,4358.30,16,4358.20,10,4359.20,1,4359.30,4,4359.40,5,4359.50,5,4359.60,6,4359.70,10,4359.80,13,4359.90,9,4360.00,12,4360.10,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 898,4358.90,1,4359.10,4359.20,0.10,4359.10,1,4359.00,5,4358.90,6,4358.80,6,4358.70,5,4358.60,8,4358.50,17,4358.40,17,4358.30,16,4358.20,10,4359.20,1,4359.30,4,4359.40,5,4359.50,5,4359.60,6,4359.70,10,4359.80,13,4359.90,9,4360.00,12,4360.10,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071300 974,4359.10,1,4359.10,4359.20,0.10,4359.00,3,4358.90,6,4358.80,6,4358.70,5,4358.60,8,4358.50,17,4358.40,17,4358.30,17,4358.20,11,4358.10,15,4359.20,2,4359.30,4,4359.40,5,4359.50,5,4359.60,6,4359.70,10,4359.80,13,4359.90,9,4360.00,12,4360.10,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 127,4359.20,1,4358.90,4359.20,0.30,4358.90,4,4358.80,7,4358.70,5,4358.60,16,4358.50,17,4358.40,17,4358.30,17,4358.20,11,4358.10,15,4358.00,17,4359.20,4,4359.30,6,4359.40,3,4359.50,4,4359.60,6,4359.70,4,4359.80,13,4359.90,11,4360.00,12,4360.10,12,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 147,4359.10,1,4358.90,4359.10,0.20,4358.90,3,4358.80,7,4358.70,5,4358.60,8,4358.50,9,4358.40,19,4358.30,19,4358.20,11,4358.10,15,4358.00,17,4359.10,2,4359.20,4,4359.30,6,4359.40,3,4359.50,4,4359.60,6,4359.70,4,4359.80,13,4359.90,11,4360.00,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 574,4358.70,1,4358.60,4358.80,0.20,4358.70,1,4358.60,6,4358.50,7,4358.40,7,4358.30,8,4358.20,5,4358.10,17,4358.00,19,4357.90,13,4357.80,17,4358.90,2,4359.00,4,4359.10,6,4359.20,6,4359.30,6,4359.40,9,4359.50,9,4359.60,11,4359.70,9,4359.80,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 575,4358.60,1,4358.60,4358.80,0.20,4358.70,1,4358.60,6,4358.50,7,4358.40,7,4358.30,8,4358.20,5,4358.10,17,4358.00,19,4357.90,13,4357.80,17,4358.90,2,4359.00,4,4359.10,6,4359.20,6,4359.30,6,4359.40,9,4359.50,9,4359.60,11,4359.70,9,4359.80,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 575,4358.50,1,4358.60,4358.80,0.20,4358.70,1,4358.60,6,4358.50,7,4358.40,7,4358.30,8,4358.20,5,4358.10,17,4358.00,19,4357.90,13,4357.80,17,4358.90,2,4359.00,4,4359.10,6,4359.20,6,4359.30,6,4359.40,9,4359.50,9,4359.60,11,4359.70,9,4359.80,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071301 921,4358.70,1,4358.70,4358.90,0.20,4358.70,3,4358.60,6,4358.50,7,4358.40,7,4358.30,8,4358.20,15,4358.10,17,4358.00,19,4357.90,13,4357.80,17,4359.00,4,4359.10,5,4359.20,6,4359.30,6,4359.40,9,4359.50,9,4359.60,11,4359.70,9,4359.80,10,4359.90,8,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071302 905,4358.60,1,4358.60,4358.80,0.20,4358.60,2,4358.50,5,4358.40,7,4358.30,8,4358.20,15,4358.10,17,4358.00,19,4357.90,13,4357.80,17,4357.70,13,4358.80,3,4358.90,5,4359.00,5,4359.10,5,4359.20,6,4359.30,6,4359.40,9,4359.50,9,4359.60,11,4359.70,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071303 406,4358.60,1,4358.30,4358.60,0.30,4358.30,7,4358.20,4,4358.10,7,4358.00,17,4357.90,12,4357.80,15,4357.70,13,4357.60,15,4357.50,14,4357.40,13,4358.60,3,4358.70,4,4358.80,4,4358.90,6,4359.00,6,4359.10,5,4359.20,6,4359.30,11,4359.40,9,4359.50,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071303 408,4358.60,1,4358.30,4358.60,0.30,4358.30,7,4358.20,4,4358.10,7,4358.00,17,4357.90,12,4357.80,15,4357.70,13,4357.60,15,4357.50,14,4357.40,13,4358.60,3,4358.70,4,4358.80,4,4358.90,6,4359.00,6,4359.10,5,4359.20,6,4359.30,11,4359.40,9,4359.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071303 436,4358.50,1,4358.30,4358.60,0.30,4358.30,7,4358.20,4,4358.10,7,4358.00,17,4357.90,12,4357.80,15,4357.70,13,4357.60,15,4357.50,14,4357.40,13,4358.60,3,4358.70,4,4358.80,4,4358.90,6,4359.00,6,4359.10,5,4359.20,6,4359.30,11,4359.40,9,4359.50,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071304 068,4358.40,1,4358.40,4358.70,0.30,4358.40,3,4358.30,8,4358.20,4,4358.10,7,4358.00,17,4357.90,12,4357.80,15,4357.70,13,4357.60,15,4357.50,14,4358.70,3,4358.80,4,4358.90,6,4359.00,6,4359.10,5,4359.20,6,4359.30,11,4359.40,9,4359.50,9,4359.60,11,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071305 065,4358.60,1,4358.50,4358.70,0.20,4358.50,2,4358.40,5,4358.30,8,4358.20,4,4358.10,7,4358.00,17,4357.90,13,4357.80,15,4357.70,13,4357.60,15,4358.70,3,4358.80,4,4358.90,6,4359.00,5,4359.10,5,4359.20,6,4359.30,10,4359.40,9,4359.50,9,4359.60,11,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071305 421,4358.50,1,4358.60,4358.80,0.20,4358.60,4,4358.50,7,4358.40,7,4358.30,8,4358.20,16,4358.10,15,4358.00,17,4357.90,13,4357.80,15,4357.70,13,4358.80,1,4358.90,4,4359.00,5,4359.10,3,4359.20,5,4359.30,5,4359.40,4,4359.50,9,4359.60,11,4359.70,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071305 488,4358.80,1,4358.50,4358.80,0.30,4358.50,6,4358.40,7,4358.30,8,4358.20,7,4358.10,15,4358.00,19,4357.90,13,4357.80,15,4357.70,13,4357.60,15,4358.80,3,4358.90,4,4359.00,5,4359.10,3,4359.20,6,4359.30,5,4359.40,9,4359.50,9,4359.60,11,4359.70,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071306 620,4358.50,1,4358.60,4358.80,0.20,4358.60,1,4358.50,6,4358.40,7,4358.30,8,4358.20,7,4358.10,15,4358.00,17,4357.90,13,4357.80,15,4357.70,13,4358.80,3,4358.90,4,4359.00,4,4359.10,3,4359.20,6,4359.30,5,4359.40,9,4359.50,9,4359.60,11,4359.70,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071307 535,4358.70,1,4358.70,4359.00,0.30,4358.70,4,4358.60,6,4358.50,6,4358.40,7,4358.30,8,4358.20,7,4358.10,15,4358.00,17,4357.90,13,4357.80,15,4359.00,2,4359.10,3,4359.20,6,4359.30,5,4359.40,4,4359.50,10,4359.60,11,4359.70,9,4359.80,10,4359.90,8,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071307 535,4358.60,1,4358.70,4359.00,0.30,4358.70,4,4358.60,6,4358.50,6,4358.40,7,4358.30,8,4358.20,7,4358.10,15,4358.00,17,4357.90,13,4357.80,15,4359.00,2,4359.10,3,4359.20,6,4359.30,5,4359.40,4,4359.50,10,4359.60,11,4359.70,9,4359.80,10,4359.90,8,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 071308 414,4359.10,1,4358.90,4359.10,0.20,4358.90,4,4358.80,4,4358.70,6,4358.60,7,4358.50,6,4358.40,8,4358.30,17,4358.20,15,4358.10,15,4358.00,17,4359.20,3,4359.30,5,4359.40,4,4359.50,5,4359.60,11,4359.70,9,4359.80,10,4359.90,8,4360.00,12,4360.10,11,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
