Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor,CurBarBuyVol,CurBarSellVol,CurBarTotalVol,CurBarDelta,CurBarMaxSeen,CurBarMinSeen,CurBarRange,CurBarBodyPct,CurBarOpen,CurBarHigh,CurBarLow,CurBarClose,PrevBarBuyVol,PrevBarSellVol,PrevBarTotalVol,PrevBarDelta,PrevBarMaxSeen,PrevBarMinSeen,PrevBarRange,PrevBarBodyPct,PrevBar30sAggDelta,PrevBar30sTradeCount,PrevBarAbsorbRatio,IntraAbsorbRatio,CumDelta5Bars,CumDelta10Bars,HTFEmaValue,HTFEmaSlope,HTFEmaDir,H2_HourlyVolBaseline,H2_PrevBarVolMultiple,ATRValue
20260917 153859 782,4403.20,1,4403.20,4403.40,0.20,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,4,4402.70,7,4402.60,6,4402.50,16,4402.40,9,4402.30,11,4403.40,2,4403.50,6,4403.60,4,4403.70,7,4403.80,12,4403.90,13,4404.00,10,4404.10,9,4404.20,9,4404.30,15,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153859 782,4403.10,1,4403.20,4403.40,0.20,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,4,4402.70,7,4402.60,6,4402.50,16,4402.40,9,4402.30,11,4403.40,2,4403.50,6,4403.60,4,4403.70,7,4403.80,12,4403.90,13,4404.00,10,4404.10,9,4404.20,9,4404.30,15,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153900 297,4403.50,1,4403.20,4403.50,0.30,4403.20,4,4403.10,7,4403.00,6,4402.90,7,4402.80,4,4402.70,7,4402.60,13,4402.50,16,4402.40,9,4402.30,10,4403.50,3,4403.60,3,4403.70,7,4403.80,4,4403.90,13,4404.00,14,4404.10,9,4404.20,9,4404.30,15,4404.40,14,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153901 285,4403.50,1,4403.30,4403.50,0.20,4403.30,1,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,4,4402.70,7,4402.60,13,4402.50,16,4402.40,9,4403.50,1,4403.60,5,4403.70,7,4403.80,4,4403.90,13,4404.00,14,4404.10,10,4404.20,8,4404.30,15,4404.40,14,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153902 737,4403.40,1,4403.40,4403.60,0.20,4403.40,2,4403.30,3,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4403.60,2,4403.70,3,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,8,4404.30,15,4404.40,14,4404.50,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153904 123,4403.50,1,4403.30,4403.50,0.20,4403.30,3,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4402.40,8,4403.60,4,4403.70,6,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,8,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153904 123,4403.60,1,4403.30,4403.50,0.20,4403.30,3,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4402.40,8,4403.60,4,4403.70,6,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,8,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153905 358,4403.50,1,4403.30,4403.50,0.20,4403.30,3,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4402.40,8,4403.60,4,4403.70,6,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,8,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153905 764,4403.30,1,4403.30,4403.50,0.20,4403.30,1,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4402.40,8,4403.50,5,4403.60,4,4403.70,5,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,11,4404.30,15,4404.40,14,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153906 632,4403.50,5,4403.40,4403.60,0.20,4403.40,1,4403.30,5,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4403.60,3,4403.70,5,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,11,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153906 632,4403.50,1,4403.40,4403.60,0.20,4403.40,1,4403.30,5,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4403.60,3,4403.70,5,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,11,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153906 632,4403.60,1,4403.40,4403.60,0.20,4403.40,1,4403.30,5,4403.20,3,4403.10,7,4403.00,6,4402.90,7,4402.80,11,4402.70,14,4402.60,13,4402.50,15,4403.60,3,4403.70,5,4403.80,4,4403.90,4,4404.00,7,4404.10,13,4404.20,11,4404.30,15,4404.40,14,4404.50,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153907 874,4403.50,1,4403.00,4403.20,0.20,4403.00,1,4402.90,7,4402.80,4,4402.70,7,4402.60,6,4402.50,15,4402.40,8,4402.30,9,4402.20,11,4402.10,10,4403.20,4,4403.30,4,4403.40,4,4403.50,6,4403.60,6,4403.70,15,4403.80,12,4403.90,12,4404.00,15,4404.10,13,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153908 137,4402.90,1,4402.90,4403.00,0.10,4402.90,2,4402.80,2,4402.70,6,4402.60,6,4402.50,8,4402.40,9,4402.30,9,4402.20,11,4402.10,10,4402.00,11,4403.10,2,4403.20,5,4403.30,4,4403.40,5,4403.50,6,4403.60,14,4403.70,15,4403.80,12,4403.90,12,4404.00,15,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153908 300,4402.80,1,4402.60,4402.80,0.20,4402.60,4,4402.50,6,4402.40,4,4402.30,4,4402.20,6,4402.10,12,4402.00,13,4401.90,9,4401.80,10,4401.70,10,4402.80,2,4402.90,4,4403.00,4,4403.10,6,4403.20,5,4403.30,4,4403.40,5,4403.50,10,4403.60,11,4403.70,11,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153912 419,4403.00,1,4402.90,4403.10,0.20,4402.90,2,4402.80,3,4402.70,4,4402.60,5,4402.50,7,4402.40,5,4402.30,11,4402.20,13,4402.10,12,4402.00,13,4403.10,2,4403.20,4,4403.30,4,4403.40,5,4403.50,6,4403.60,11,4403.70,12,4403.80,9,4403.90,9,4404.00,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153913 592,4403.00,1,4402.90,4403.20,0.30,4402.90,4,4402.80,3,4402.70,4,4402.60,5,4402.50,7,4402.40,5,4402.30,11,4402.20,13,4402.10,12,4402.00,13,4403.20,4,4403.30,4,4403.40,5,4403.50,6,4403.60,11,4403.70,12,4403.80,9,4403.90,9,4404.00,11,4404.10,17,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153913 796,4402.90,1,4402.90,4403.00,0.10,4402.90,1,4402.80,3,4402.70,4,4402.60,5,4402.50,7,4402.40,5,4402.30,11,4402.20,13,4402.10,12,4402.00,13,4403.10,5,4403.20,5,4403.30,4,4403.40,5,4403.50,6,4403.60,11,4403.70,12,4403.80,9,4403.90,9,4404.00,11,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153914 888,4402.80,1,4402.80,4403.10,0.30,4402.80,3,4402.70,5,4402.60,4,4402.50,6,4402.40,5,4402.30,4,4402.20,13,4402.10,12,4402.00,13,4401.90,8,4403.00,1,4403.10,5,4403.20,5,4403.30,4,4403.40,10,4403.50,11,4403.60,11,4403.70,12,4403.80,9,4403.90,9,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153915 317,4403.00,1,4402.80,4403.10,0.30,4402.80,4,4402.70,5,4402.60,4,4402.50,6,4402.40,5,4402.30,4,4402.20,13,4402.10,12,4402.00,13,4401.90,8,4403.10,4,4403.20,5,4403.30,4,4403.40,10,4403.50,11,4403.60,11,4403.70,12,4403.80,9,4403.90,9,4404.00,11,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153918 611,4402.90,1,4402.70,4402.90,0.20,4402.70,3,4402.60,4,4402.50,6,4402.40,5,4402.30,4,4402.20,11,4402.10,10,4402.00,11,4401.90,9,4401.80,10,4402.90,1,4403.00,5,4403.10,4,4403.20,5,4403.30,4,4403.40,5,4403.50,11,4403.60,11,4403.70,12,4403.80,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153919 460,4402.90,1,4402.80,4402.90,0.10,4402.80,2,4402.70,4,4402.60,4,4402.50,6,4402.40,5,4402.30,4,4402.20,11,4402.10,10,4402.00,11,4401.90,9,4403.00,5,4403.10,4,4403.20,5,4403.30,4,4403.40,5,4403.50,11,4403.60,11,4403.70,12,4403.80,9,4403.90,9,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153920 242,4402.60,1,4402.60,4402.80,0.20,4402.60,3,4402.50,3,4402.40,5,4402.30,5,4402.20,11,4402.10,10,4402.00,11,4401.90,9,4401.80,10,4401.70,10,4402.80,1,4402.90,4,4403.00,4,4403.10,5,4403.20,4,4403.30,5,4403.40,10,4403.50,11,4403.60,11,4403.70,11,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153921 466,4402.60,1,4402.40,4402.70,0.30,4402.40,3,4402.30,4,4402.20,6,4402.10,5,4402.00,11,4401.90,9,4401.80,10,4401.70,10,4401.60,13,4401.50,9,4402.70,3,4402.80,4,4402.90,6,4403.00,5,4403.10,5,4403.20,4,4403.30,10,4403.40,10,4403.50,11,4403.60,10,Buy,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153921 737,4402.40,1,4402.20,4402.40,0.20,4402.20,3,4402.10,5,4402.00,6,4401.90,4,4401.80,10,4401.70,10,4401.60,13,4401.50,9,4401.40,10,4401.30,13,4402.40,2,4402.50,5,4402.60,5,4402.70,4,4402.80,4,4402.90,6,4403.00,5,4403.10,14,4403.20,13,4403.30,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153921 737,4402.30,1,4402.20,4402.40,0.20,4402.20,3,4402.10,5,4402.00,6,4401.90,4,4401.80,10,4401.70,10,4401.60,13,4401.50,9,4401.40,10,4401.30,13,4402.40,2,4402.50,5,4402.60,5,4402.70,4,4402.80,4,4402.90,6,4403.00,5,4403.10,14,4403.20,13,4403.30,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153921 744,4402.40,1,4402.20,4402.40,0.20,4402.20,3,4402.10,5,4402.00,6,4401.90,4,4401.80,10,4401.70,10,4401.60,13,4401.50,9,4401.40,10,4401.30,13,4402.40,2,4402.50,5,4402.60,5,4402.70,4,4402.80,4,4402.90,6,4403.00,5,4403.10,14,4403.20,13,4403.30,10,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
20260917 153922 043,4402.20,1,4402.10,4402.30,0.20,4402.10,4,4402.00,8,4401.90,3,4401.80,6,4401.70,10,4401.60,13,4401.50,9,4401.40,10,4401.30,13,4401.20,13,4402.30,1,4402.40,4,4402.50,4,4402.60,6,4402.70,4,4402.80,4,4402.90,15,4403.00,14,4403.10,14,4403.20,12,Sell,60,64,124,-4.00,39.00,-4.00,1.80,27.8,4302.70,4303.40,4301.60,4302.20,34,27,61,7.00,13.00,-10.00,0.70,0.0,0,0,0.8571,0.0000,-11.00,-285.00,4333.07,-3.7225,DOWN,89.05,0.6850,1.6971
